County;Agency_Name;Trading_Name;Address;Licence_Number;Phone;Email;Website;Covered_Fields
Galway;Rainbow Medical Recruitment;;31 Radharc Na Sleibthe, Athenry Road Loughrea Co. Galway H62 HY64;EA5374;353872783873;donna@rainbowmedical.ie | medicalworkforce.guh@hse.ie;https://Healthcarejobs.ie | https://Hospital.ie | https://hse.ie | https://medforce.ie/ | https://rainbowmedical.ie | https://rainbowmedicalservices.com/?page_id=131 | https://www.galwayem.ie/join-the-team;Care & Healthcare
Galway;Shannon Callanan;SMC Healthcare;Lavally Connor Ardrahan Co. Galway H91 W0H2;EA5040;+3535184094956 | +3536363000470 | +3538605892382;adrian.sylver@universityofgalway.ie | catherine.dundon@dundoncallanan.ieview | emcmahon@dundoncallanan.ieview | gcooper@dundoncallanan.ieview | helena.doody@universityofgalway.ie | maeve.callanan@dundoncallanan.ieview | stjohn.dundon@dundoncallanan.ieview | tracy.hegarty@universityofgalway.ie;http://shannoncallahan.de/ | http://www.callananwalsh.com/ | https://www.gofundme.com/f/support-shannon-her-daughters | https://www.patcallanan.ie/;Care & Healthcare, Allied Health Professionals
Galway;Sisu Recruitment;Sisu Recruitment;61 Ashleigh Grove Knocknacarra Co. Galway H91W6EP;EA5279;+35312709201 | +35319120429 | +35391734140;info@sisuclinic.com | info@sisupeople.com | info@striveosteopathy.com | pat@sisuclinic.com;https://jobs.greycroft.com/companies/sisu-aesthetics-clinic/jobs/38161972-aesthetic-practitioner-limerick-galway | https://sisu.applytojob.com/ | https://sisurecruiting.co.uk/ | https://www.sisuclinic.com/careers | https://www.sisupeople.com/;Care & Healthcare, Allied Health Professionals
Galway;Trish Horan;Agile HR Search Ltd;No 12 Glenard Ave Salthill Co. Galway H91C4VR;EA4695;353861028185;trish@agilehrsearch.ie;https://agilehrsearch.ie;HR, Board Level
Galway;Vautour Limited;Kareplus;Hazel House Ballinfoyle Headford Road Co. Galway H91V6RK;EA4550;;;;Care & Healthcare, Social Care
Kerry;Bridie O'Connor;Carmody Direct Placement Agency;62 Rock Park Avenue Tralee Co. Kerry V92 XV8E;EA3671;;cahersiveen@dioceseofkerry.ie;https://Millstreet.ie | https://RadioKerry.ie | https://dioceseofkerry.ie | https://johnoconnor.org/charlie-and-bridie-oconnor/ | https://www.findagrave.com/memorial/220078900/bridie-o'connor | https://www.independent.ie/news/gave-her-heart-and-soul-to-a-full-life-her-friends-and-family/27360344.html | https://www.mainevalleypost.com/2022/12/30/the-late-bridie-oconnor-nee-begley-droum-castleisland-and-baile-ghainin-ballydavid-dingle/ | https://www.rsvplive.ie/news/celebs/gallery/kerry-manager-jack-oconnor-wife-27584703;General Recruitment
Kerry;Chase Resourcing Limited;;Fadden House Station Road Glenbeigh Co. Kerry V93 HK15;EA3093;353669762007;info@chase.ie;https://Chase.ie | https://chaseresourcing.com/ | https://discoverkerry.com | https://killorglin-ky.irelands-advisor.com/chase-resourcing/ | https://www.edarabia.com/chase-resourcing-killorglin-ireland/;Engineering, IT & Data Science, Care & Healthcare, Education, Energy Sector, Oil & Gas, Agriculture, Accounting & Finance, Sales & Marketing, Board Level, HR, Pharma, Admin & Office
Kerry;Clogga Healthcare Limited;Kare Plus Kerry;Apartment Block B Edward Court Tralee Co. Kerry V92 Y265;EA4740;353862308788;;https://kerrycollins.co.uk/ | https://sjogcommunityservices.ie/ | https://www.blackrockhealth.com/node/11 | https://www.hiqa.ie/areas-we-work/find-a-centre/glebe-lodge | https://www.killarneytoday.com/new-management-team-for-health-service-in-kerry/;Care & Healthcare
Kerry;CSE Connect Limited;;Valentia Road Medical Centre Caherciveen Co. Kerry V23 TF44;EA5153;353862006960;info@cseconnect.ie;https://bit.ly/44dnmYQ | https://cseconnect.ie | https://www.mytown.ie/b/CSE-Connect-Limited;General Recruitment, Business Services
Kerry;Dromerin Road Healthcare Limited;Dromerin Road Recruitment;Dromerin Listowel Co. Kerry V31 A365;EA5382;353876061131;donnacha@dromerinroad.com | louise.callanan@hse.ie;https://Healthcarejobs.ie | https://dromerinroad.com | https://kerrycollins.co.uk/ | https://www.rezoomo.com/job/77093/?Medical%20Officer%2C%20Residential%20and%20Rehabilitation%20Services%20for%20Older%20People%20-%20County%20Kerry;Care & Healthcare
Kerry;Fohntech Ireland Ltd;;Unit H4 Clash Industrial Estate Tralee Co. Kerry;EA4438;+353664018710 | +353870683543;info@fohntechgroup.com;https://fohntechgroup.com | https://www.fohntech.com/ | https://www.fohntechtrafficmanagement.ie/;Engineering, Technical Services, Infrastructure
Kerry;Kerry Senior Care Ltd;Home Instead Senior Care;Grosvenor Court High Street Killarney Co. Kerry;EA4193;353667182000;emeakerrycentre@kerry.com | kerry@homeinstead.ie;https://caringfranchise.com/media-center/caring-senior-service-partners-with-kerry-care/ | https://kerry.care/ | https://retirementservices.ie/home-care-kerry/ | https://www.seniorcare.ie/listings/killarney-nursing-home/;Care & Healthcare
Kerry;Red Chair Recruitment Limited;;3rd Floor 91 New Street Killarney Co. Kerry;EA3856;353646622007;grace@redchair.ie | paudie@redchair.ie;https://discoverkerry.com | https://redchairrecruitment.ie;IT & Data Science, Accounting & Finance, Hospitality, Care & Healthcare, Construction, Engineering, Sales & Marketing, Admin & Office, Board Level
Kerry;The HR Specialists Limited;Tempest;No. 1 Ballycasheen Gardens Upper Park Road Killarney Co. Kerry V93F2Y5;EA4348;353877388306;kerry@thehrspecialists.co.uk | tillyclarke@peoplelaw.legal;https://hrlifegroup.com/ | https://thehrspecialists.net | https://www.thehrspecialists.co.uk/;HR
Kerry;Verena Limited;HQ Tralee;Block 2 Dominick St Tralee Co. Kerry V92 C799;EA5140;;info@verenagroup.com;https://www.verena.website/ | https://www.verenagroup.com/;Compliance, Business Services
Kerry;XML Germany (IE) Ltd;;3 Bridge Lane Tralee Co. Kerry V92 PT98;EA4772;35345931000;accounts.payable@kerry.ie | emeakerrycentre@kerry.com | eur.gbsap_comms@kerry.com;https://kerry.com;International Staffing
Kerry;XML International Consultants (Ireland) Limited;;3 Bridge Lane Tralee Co. Kerry V92 PT98;EA4416;353667182000;;https://xmlinternational.com/about-us/;Consultancy
Kerry;XML (Austria) IE Limited;;3 Bridge Lane Tralee Co. Kerry V92 PT98;EA4610;35345931000;emeakerrycentre@kerry.com;https://firmen.wko.at/xml-austria-ie-limited/wien/?firmaid=17ed8399-c8c4-428e-ab20-60581a150d74 | https://kerry.com | https://xmlinternational.com/about-us/;International Staffing
Kerry;XML (ITALY) IE LTD;;3 Bridge Lane Tralee Co. Kerry V92 PT98;EA4822;353667182000;emeakerrycentre@kerry.com | eur.gbsap_comms@kerry.com | kerry.southafrica@kerry.ie;https://atoka.io/public/en/company/xml-italy-ie-limited/57568f23cae5 | https://www.kerry.com/about/global-locations | https://www.reportaziende.it/xml_italy_ie_limited_16928041009;International Staffing, General Recruitment
Kildare;A-Prompt Recruitment Limited;A-Prompt Recruitment & Trading;22 Henry Street Newbridge Co. Kildare;EA2097;+353834238885 | +353892527224;info@aprompt-.com | info@apromptrecruitment.com | john.morris@aprompt-recruitment.com | robert.wang@aprompt-recruitment.com;https://aprompt-recruitment.com | https://www.farmersmarket.ie/adverts/on-farm-jobs/11d439ed-a-prompt-recruitment-limited;Agriculture, General Recruitment
Kildare;Adrian Macholl;Macholl Recruitment;1st Floor 32 North Main Street Naas Co. Kildare;EA4656;;rutherford@empirerecruitment.ie;https://empirerecruitment.ie | https://machollrecruitment.ie/ | https://www.itftennis.com/en/players/adrian-macholl/800774633/irl/vt/S/overview/;Logistics & Warehousing
Kildare;Approzeal Limited;;Business Suite 1 47 Millbridge Way Mill Lane Naas Co. Kildare W91 RHW9;EA4839;+35345579145 | +353873516450;david.kennedy@glenveagh.ie | info@approzeal.com | info@clonmelent.com | smithgroundworks@gmail.com;https://approzeal.com | https://www.signalhire.com/companies/approzeal-recruitment;Care & Healthcare
Kildare;Armont Recruitment Limited;;Unit A3 M4 Business park Celbridge Co. Kildare;EA3981;+35315563399 | +353879454827;hello@armont.ie | jane@jpconnections.co.uk;https://armont.ie/ | https://www.erfireland.com/agency-list/ | https://www.getirishjobs.com/jobs/view/company-accountant-1;Accounting & Finance, Real Estate, Energy Sector
Kildare;Auxilia Limited;Auxilia Limited;Unit 4a, Elm House Millennium Park Naas Co. Kildare W91 XW52;EA4293;35345850668;info@auxiliagroup.ie | support@validtheme.com;https://auxiliagroup.ie | https://www.auxiliagroup.com/en/company/ | https://www.countykildarelp.ie/wp-content/uploads/2024/05/AuxiliaGroup-Brochure-2024.pdf;General Recruitment, Business Services
Kildare;Broadwork Ltd;Sonas Technical;Unit M4 Naas Town Centre Dublin Road, Naas Co. Kildare W91F7X3;EA3996;;;;Technical, Engineering
Kildare;Career Vision Recruiters Limited;Career Vision Recruiters Ltd;Unit W9I 1st Floor Newhall, Ladytown Business Pk Naas Co. Kildare W91 E822;EA4426;35314438906;brid@cvrecruiters.ie | info@cvrecruiters.ie;https://careervisionrecruiters.ie/ | https://cvrecruiters.ie | https://www.careervision.ie/;Hospitality, Dental Healthcare
Kildare;Catering Crew Hospitality Limited;;Unit 3 Link Business Park Killcullen Co. Kildare;EA4949;35345940360;events@hospitalityrecruitment.ie | hospitality@cateringcrew.ie | recruitment@cateringcrew.ie;https://aibf.ie/times/profile/catering-crew-hospitality/ | https://cateringcrew.ie | https://hospitalityrecruitment.ie | https://www.cateringcrewgroup.com/en/team/;Hospitality, Catering
Kildare;Clark Executive Limited;Clark Recruitment Ltd;The Atrium John's Lane Naas Co. Kildare W91YA2W;EA2102;35345881888;hello@clark.ie;https://clark.ie/ | https://www.countykildarechamber.ie/clark/;Board Level
Kildare;Clark Recruitment Limited;Clark Recruitment;The Atrium John's Lane Naas Co. Kildare W91 YA2W;EA1407;35314784668;ali@clark.ie | niamh@clark.ie;https://clark.ie/ | https://www.countykildarechamber.ie/clark/;Accounting & Finance, Sales & Marketing, Admin & Office, HR, Board Level
Kildare;Confluence Talent Limited;;51 Stationhouse The Waterways Sallins Co. Kildare W91 YV59;EA4857;;;https://recruiterflow.com/cmc/jobs | https://www.confluencegroup.co.uk/;Construction, Technical Roles
Kildare;Denise Brady Recruitment Limited;Teamworx Recruitment;14 Liffey Lawns Clane Co. Kildare;EA2115;35315240584;info@teamworx.ie;https://Employee.ie | https://www.teamworx.ie;General Recruitment, Career Development
Kildare;Duniacare;;32 Oaktree Road Cunnaberry Hill Co. Kildare R51YX76;EA5270;;cho7.lpf@hse.ie | info@duniacare.com | naas.nhss@hse.ie;https://aeroleads.com/list/top-health-care-companies-in-kildare | https://duniacare.com | https://upmc.ie/locations/hospitals/kildare/about | https://www.dynacare.ca/ | https://www.kmcgp.ie/;Care & Healthcare
Kildare;Enterprise People Limited;Enterprise People Limited;32 The Hawthorns Kilcock Co. Kildare W23 E068;EA2050;+35316287797 | +35316287800 | +35316287801;info@enterprisepeople.ie | patrick@enterprisepeople.ie;https://www.enterprisepeople.ie;General Recruitment
Kildare;Eoin Gorman Contracts Ltd;GCL Group;Unit 3 Crookstown Business Park Ballitore Co. Kildare R14ND91;EA4287;353872434803;egorman@dagdacontracts.ie | eoin@gclgroup.ie | tjordan@dagdacontracts.ie;https://dagdacontracts.ie | https://www.gclgroup.ie/about-us/;Construction, Engineering, Project Management
Kildare;Excel Technical Consulting Ireland Ltd;;318 Morrell Avenue Naas Co. Kildare W91 W8HT;EA4579;;ciara@excelrecruitment.com;https://Hotline.ie | https://aviation.report/companies/excel-technical-consulting | https://etc.aero/ | https://excelrecruitment.com | https://www.fcscorporateservices.com/;Aviation, Technical, Engineering
Kildare;Final Draft Mapping Ltd;Final Draft Mapping Ltd;5 The Avenue Coach Road Meadows Clane Co. Kildare W91FXP5;EA5218;+353833570990 | +353834030822;info@finaldraftmapping.com;https://coaching.finaldraftmapping.com/contact/ | https://finaldraftmapping.com | https://jobs.finaldraftmapping.com/;Surveying, Mapping, Consultancy, GIS Services
Kildare;Fresh Start Recruitment Limited;International Staffing Solutions;Office Unit L Naas Town Centre Naas Co. Kildare;EA1898;35345901694;ffs@freshstart.ie | info@freshstart.ie | john.smith@fsr.uk.com | john@fsr.uk.com | johnsmith@fsr.uk.com;https://freshstart.ie | https://www.rte.ie/news/2017/0712/889704-hiqa/ | https://www.yellowpages.net/recruiter/IE-County-Kildare/Naas/Fresh-Start-Recruitment-IE61174.html;International Staffing, General Recruitment, Temporary Staffing
Kildare;Ginnety Recruitment Ltd;Ginnety Recruitment Consultancy;140 Oldtown Woods Celbridge Co. Kildare W23 Y13W;EA5071;;andrew@ginnetyrec.com;https://careerandyg.com/ | https://countykildarelp.ie | https://ginnetyrec.com;General Recruitment, Career Development
Kildare;Global Talent Bridge;;5 The Burrows Coneyboro Athy Co. Kildare;EA5363;;info@globaltalentpartners.net | info@wandel.com;https://communitycolleges.globaltalentbridge.org/ | https://ghirebridge.com/ | https://goldbridgeglobaltalent.com/ | https://talentbridgeglobal.com | https://www.talent-bridge.co.uk/ | https://www.wes.org/wes-global-talent-bridge-evolves/;International Staffing, General Recruitment
Kildare;Help Me Recruit Ltd;;6 Oldtown Villas Naas Co. Kildare W91 Y7HR;EA4468;;info@countykildarelp.ie | susankeogh@outlook.ie;https://outlook.ie;General Recruitment
Kildare;Honest Consultancy Limited;Honest Consultancy Limited;Unit F13 Maynooth Business Campus Straffan Road, Maynooth Co. Kildare W23Y5N7;EA5298;;;https://honestrecruitment.ie/ | https://www.honestconsultancy.co.uk/;Consultancy, General Recruitment
Kildare;Infinite Opportunity Staffing;IOS;Fairgreen St Naas West Naas Co. Kildare W91E718;EA5289;;;https://hartleypeople.com/recruitment-agency-kildare/ | https://infinitas-group.com/ | https://infinite-staff.com/domains/ | https://kildarelaes.ie/;Temporary Staffing, General Recruitment
Kildare;IRLD Recruitment Solutions Ltd;IRLD Hire Solutions;The Hub Market Square Ballymore Eustace Co. Kildare W12XER2;EA5048;+353874577732 | +353874700664;info@irld.ie;https://www.irldhiresolutions.ie/;General Recruitment
Kildare;Kildare Playcentre LTD;EPCM Recruitment;Kildare Playcentre Ltd Johnstown Nass Co. Kildare W91KD28;EA5202;;;https://air-tastic.com/locations/kildare | https://daysout.ie/celbridge-playzone-kildare/ | https://www.celbridgeplayzone.ie/ | https://www.fun.ie/fun-factory-kildare;Care & Healthcare
Kildare;Learghusa Healthcare Agency Limited;;34 Duke St Athy Co. Kildare R14 KR67;EA4784;+35318101610 | +353871319401;admin@learghusa.com | clones@monaghancoco.ie | healthcare@learghusa.com | immigration@learghusa.com;https://learghusa.com;Care & Healthcare
Kildare;Leinster Appointments Limited;Leinster Appointments;Level 1 Town Centre House Naas Town Centre Co. Kildare W91 P7XA;EA3318;+35345988500 | +353858016576 | +353858749410 | +353858749551 | +353858749552 | +353872363452 | +353876685928;info@leinsterappointments.ie | john@leinsterappointments.ie;https://courtyardshoppingcentre.ie/home/store_info?id=104 | https://leinsterappointments.ie | https://www.naastowncentre.ie/home/store_info?id=104 | https://www.yoys.ie/phone-353-45988500-employment-agency-Naas-IE14840.html;Accounting & Finance, HR, Admin & Office, Audit, Tax
Kildare;Lotus International;;21 Castlevillage Crescent Celbridge Co. Kildare W23EW42;EA5400;35312204616;contact@lotusintex.com | contactus@worldwide.lotuscars.com | customerservice@lotus-intl.com | md@lotusintex.com | vp@lotusintex.com;https://licus.com/ | https://linktr.ee/lotuskildare | https://lotus-intl.com/ | https://lotuskildare.com/ | https://oaklane.ie | https://www.fresha.com/lvp/lotus-kildare-kildare-zn28e2;General Recruitment
Kildare;Loyola Global Careers Limited;Loyola Global Careers;Apartment 3, The Courtyard Straffan Road, Maynooth, Co. Kildare W23RC64;EA3904;+35319609193 | +353894400778;info@loyolaglobalcareers.ie | jxxxxxxs@loyolaglobalcareers.ie | xx@loyolaglobalcareers.ie;https://www.loyolaglobalcareers.in | https://loyolaglobalcareers.ie | https://www.loyolaglobalcareers.com/contact.html | https://www.signalhire.com/companies/loyola-global-careers;Care & Healthcare
Kildare;Madereso Ltd;DRS;6 Rinawade Close Leixlip Co. Kildare W23RP49;EA5118;+353598638099 | +353874333394 | +353874452493;aquinn@kildarecoco.ie | dcallanan@kildarecoco.ie | economicunit@kildarecoco.ie | info@countykildarechamber.ie | johnmcdermott@kildarecoco.ie | pdonohoe@kildarecoco.ie;https://cascadedesigns.com/pages/thermarest-our-history-ireland | https://entexol.com/contact-us/ | https://kildarecoco.ie | https://maresos.com/ | https://whoward.eu/about/ | https://www.localenterprise.ie/Kildare/About-Us/Our-Team/;Life Sciences, Semiconductor, Data Centre, Construction
Kildare;Nellys Private Homecare Services Ltd;;5 Springfield Drive Clane Road Celbridge Co. Kildare W23DH79;EA5357;353892698668;info@nellyshomecare.ie;https://nellyshomecare.ie;Care & Healthcare
Kildare;O'Reilly Curran & Associates Ltd;O Reilly Consulting;Unit W10F Ladytown Business Park Newhall, Naas Co. Kildare W91 DF80;EA4096;;frank@mcmahonandco.ie | info@orbs.ie | linda@edst.ie | nicholas@nicholascushnahan.ie | sue@edst.ie;https://firmania.online/naas/oreilly-curran-associates-limited-87950 | https://www.hrconsultants.ie;HR, General Recruitment
Kildare;Pro-Active Search & Selection Limited;;5 Bridgefield Manor Ardreigh Athy Co. Kildare R14 KX32;EA1908;;;http://www.pass.ie/about.html | http://www.salespider.com/country/ie/bw-8797502/proactive-search-and-selection-limited | https://proactiveselection.com/search-selection/;General Recruitment, Board Level
Kildare;SMJ Ideal Solutions Limited;Ideal Solutions Ireland;33 Gallowhill Court Athy Co. Kildare R14F573;EA4754;;;https://idealsolutions.com/en | https://www.idealsolutionsireland.ie/contacts.html | https://www.smj.ltd/About;General Recruitment
Kildare;Sparktel Recruitment Ltd;;55 South Main St Naas Co. Kildare W91 HX90;EA3895;35315563330;info@countykildarelp.ie | jobs@sparktel.ie;https://sparktel.ie;IT & Data Science, Utilities, Engineering, Mechanical, Electrical, Skilled Trades
